id,host_id,neighbourhood,latitude,longitude,room_type,price,distance_to_center,zone
713919933722618500,240560927,BICOCCA,45.51619,9.20997,Entire home/apt,100,5.98,4
714132864910117200,453848876,BANDE NERE,45.46088,9.13466,Entire home/apt,130,4.38,3
714142179204021900,7372618,LORENTEGGIO,45.45441,9.13115,Entire home/apt,76,4.76,4
714146201500649e3,808799,SCALO ROMANA,45.44574,9.21145,Entire home/apt,106,2.62,2
714148181136906800,106247485,GHISOLFA,45.4877441,9.1657118,Entire home/apt,120,3.26,3
714191791003036800,426445770,SARPI,45.4824467,9.165254,Entire home/apt,172,2.83,2
714197986909374500,405203638,LAMBRATE,45.47252,9.24928,Entire home/apt,103,4.68,4
714230891452832300,18593362,TORTONA,45.45747,9.16744,Entire home/apt,137,1.95,2
714260373440331300,23985265,RIPAMONTI,45.42791,9.20347,Entire home/apt,160,4.16,3
714297742685950800,83705737,VILLAPIZZONE,45.49543,9.15455,Private room,60,4.47,3
714314115679732900,479192281,BRERA,45.47235,9.18841,Entire home/apt,549,0.92,1
714349822964331900,45662512,SARPI,45.48171,9.17782,Private room,200,2.19,2
714369421737564200,34739443,BRERA,45.4696295,9.1882295,Entire home/apt,236,0.63,1
714398872329935200,91808120,NAVIGLI,45.44983,9.1769,Entire home/apt,220,1.92,2
714419907168718200,230140176,BUENOS AIRES - VENEZIA,45.4799629,9.215486,Entire home/apt,176,2.62,2
714427151082574300,22390232,DUOMO,45.45976166362957,9.1811773180961591,Private room,142,0.88,1
714450402282732300,243710637,TIBALDI,45.4427033,9.1728739,Entire home/apt,72,2.76,2
714471952922292100,479234561,GRECO,45.501267994699816,9.21143464744091,Entire home/apt,104,4.44,3
714475819671766700,150132799,PADOVA,45.50495,9.24033,Private room,65,5.97,4
714494309152432900,479103747,NAVIGLI,45.45035,9.17266,Entire home/apt,261,2.08,2
714494954395735e3,12173409,BUENOS AIRES - VENEZIA,45.47918,9.20371,Entire home/apt,255,1.96,2
714495939423944200,87957478,PADOVA,45.50098,9.2208,Entire home/apt,150,4.73,4
714517628184815500,479246489,MACIACHINI - MAGGIOLINA,45.49708,9.20247,Entire home/apt,124,3.78,3
714524202867917300,91069965,LORENTEGGIO,45.45335,9.12656,Entire home/apt,85,5.14,4
714589227746597100,158317747,MACIACHINI - MAGGIOLINA,45.4952131,9.2042938,Entire home/apt,111,3.62,3
714855171797844500,9025189,GARIBALDI REPUBBLICA,45.48152,9.18941,Entire home/apt,180,1.93,2
714864777473025e3,393811744,BUENOS AIRES - VENEZIA,45.46934,9.21197,Entire home/apt,199,1.77,2
714941717390774e3,108827258,BUENOS AIRES - VENEZIA,45.48173,9.20896,Entire home/apt,91,2.42,2
715010447886437100,479331302,DE ANGELI - MONTE ROSA,45.46729939999999,9.15312,Entire home/apt,127,2.94,2
715013774893236200,127883419,SARPI,45.48454,9.18116,Entire home/apt,100,2.38,2
715035520884583600,18593362,TORTONA,45.45347,9.15918,Entire home/apt,83,2.73,2
715047713821663600,17251122,S. CRISTOFORO,45.44542,9.15692,Entire home/apt,780,3.36,3
71506484795182e4,478442647,DUOMO,45.4656,9.19905,Private room,150,0.68,1
715065801327759900,63191555,BUENOS AIRES - VENEZIA,45.48141,9.21836,Entire home/apt,330,2.9,2
715111822382848800,18593362,PORTELLO,45.48237,9.15717,Entire home/apt,86,3.3,3
715119156678733800,7019408,TICINESE,45.4552403,9.1755503,Entire home/apt,109,1.54,2
715126637772076700,40977642,GARIBALDI REPUBBLICA,45.48277,9.18277,Entire home/apt,75,2.16,2
715135571814525600,5053160,DUOMO,45.46113,9.18594,Entire home/apt,451,0.5,1
715139974674668e3,424097600,CORSICA,45.46538195618365,9.22846724758445,Private room,70,2.96,2
715178474950030100,36069755,SARPI,45.4811994,9.1773858,Entire home/apt,300,2.16,2
715207178869401200,392465029,CORSICA,45.46428934826965,9.226964088360594,Entire home/apt,79,2.84,2
715229689017318100,158317747,TICINESE,45.45655989999999,9.1805911,Entire home/apt,132,1.15,1
715525449935540200,27348037,WASHINGTON,45.4587047,9.153828,Entire home/apt,174,2.93,2
715543188947524e3,48267570,LODI - CORVETTO,45.44577885234687,9.21289987338822,Entire home/apt,105,2.69,2
715599387631957900,245159536,BUENOS AIRES - VENEZIA,45.47279,9.20979,Entire home/apt,192,1.78,2
715602242453649500,479451470,DERGANO,45.5036531,9.1764295,Entire home/apt,94,4.53,4
715612425244000800,479452946,GHISOLFA,45.4923291,9.1557034,Entire home/apt,70,4.15,3
715627026103089e3,60629056,VILLAPIZZONE,45.49643,9.14731,Entire home/apt,54,4.93,4
715668408610243500,137240338,ISOLA,45.49021,9.18735,Private room,155,2.91,2
715713172069711e3,371327781,UMBRIA - MOLISE,45.45248317834685,9.2215477691796,Entire home/apt,350,2.75,2
715742730536549600,207076474,STADERA,45.43681,9.18297,Entire home/apt,200,3.1,3
715766478713997600,2768255,SARPI,45.47918,9.17675,Entire home/apt,162,1.99,2
715807213687499100,465330473,VIGENTINA,45.45137,9.19421,Entire home/apt,119,1.45,1
715833230120812700,5053160,DUOMO,45.46228,9.18543,Entire home/apt,268,0.45,1
715838469362527200,14826325,MAGENTA - S. VITTORE,45.45691,9.17148,Entire home/apt,291,1.7,2
715840100065246600,55690969,SARPI,45.48107599999999,9.1811196,Entire home/apt,189,2.02,2
715842813066336300,5053160,DUOMO,45.46202,9.1852,Entire home/apt,268,0.48,1
715856993962254300,3785275,MAGENTA - S. VITTORE,45.467217468584614,9.175315655988404,Private room,103,1.24,1
715860410267605900,300709890,LODI - CORVETTO,45.44022879480777,9.224712428082553,Entire home/apt,85,3.77,3
715863098644727700,5053160,DUOMO,45.46348,9.18711,Entire home/apt,383,0.28,1
715875362475475100,5053160,DUOMO,45.46398,9.18583,Entire home/apt,551,0.37,1
715969776540453500,479531517,SARPI,45.4778644,9.1760167,Entire home/apt,120,1.9,2
716010722382795e3,9025189,BUENOS AIRES - VENEZIA,45.47879,9.20557,Entire home/apt,145,2,2
716039131123907600,130703793,NAVIGLI,45.4495,9.17442,Entire home/apt,106,2.06,2
716304750149362300,207076474,TIBALDI,45.438,9.18291,Entire home/apt,200,2.98,2
716306586568106100,207076474,CORSICA,45.46642,9.22489,Entire home/apt,183,2.69,2
716314951755096300,4095255,NAVIGLI,45.45149981274314,9.17095213128282,Entire home/apt,114,2.08,2
716335204662795100,468928654,LORETO,45.48943345114921,9.220647364854813,Entire home/apt,100,3.66,3
716336678109400800,461536699,S. CRISTOFORO,45.44676,9.1543,Entire home/apt,178,3.43,3
716366075897759500,4417813,DUOMO,45.46636,9.19542,Entire home/apt,800,0.45,1
716374025220500900,200148473,AFFORI,45.5121622,9.1759911,Private room,200,5.46,4
716376575215847200,477352286,CITTA' STUDI,45.48417475440189,9.23142544232789,Entire home/apt,121,3.89,3
716402280260671100,400893255,PARCO AGRICOLO SUD,45.45866,9.06121,Entire home/apt,137,10.12,6
716495752099761500,36952623,GHISOLFA,45.49319,9.16616,Private room,120,3.75,3
716507453793292800,68488338,LAMBRATE,45.47777,9.25026,Entire home/apt,100,4.9,4
716527184277975200,118393776,NAVIGLI,45.4488,9.1601,Entire home/apt,107,2.93,2
716557585668212500,9025189,NIGUARDA - CA' GRANDA,45.51765,9.20247,Entire home/apt,100,6.02,5
716578313648195e3,29082771,ISOLA,45.48843,9.18465,Private room,100,2.74,2
716696357428321e3,1833302,PORTA ROMANA,45.45353360000001,9.2084626,Entire home/apt,179,1.83,2
716820642622843600,17189195,GIAMBELLINO,45.45348,9.15043,Entire home/apt,116,3.35,3
716994263902073100,73720318,TIBALDI,45.44048,9.17939,Entire home/apt,80,2.78,2
717057925842130600,8862171,DERGANO,45.50254,9.17545,Entire home/apt,81,4.43,3
717084116583978e3,107810368,PORTA ROMANA,45.45353,9.20391,Private room,73,1.58,2
717096859991959300,4417813,CORSICA,45.4673,9.2319,Entire home/apt,120,3.25,3
717168529511291900,186611514,CENTRALE,45.48878,9.20351,Entire home/apt,151,2.92,2
717194238871981200,9025189,BUENOS AIRES - VENEZIA,45.47087,9.20974,Entire home/apt,130,1.67,2
717225419308179300,10670163,MAGENTA - S. VITTORE,45.45929662345842,9.171008817157883,Private room,66,1.62,2
717255649892580200,26523764,VILLAPIZZONE,45.50476316987195,9.145515002310276,Private room,164,5.72,4
717270540777128400,25384210,DUOMO,45.46277,9.17443,Entire home/apt,240,1.27,1
717299214773965300,11471754,GIAMBELLINO,45.4528207,9.149035,Private room,91,3.48,3
717786639068681900,155393456,VILLAPIZZONE,45.50462,9.13523,Entire home/apt,170,6.24,5
717798582444559700,174127027,QUARTO OGGIARO,45.5090093,9.1350245,Entire home/apt,102,6.61,5
717800434381572400,11960322,NAVIGLI,45.44838,9.1633,Private room,64,2.76,2
717851399260424400,17886836,ISOLA,45.4930201,9.1851692,Entire home/apt,121,3.24,3
717862517608929700,77717973,TORTONA,45.45527,9.15408,Entire home/apt,233,3.02,3
717867660240454100,84738612,BUENOS AIRES - VENEZIA,45.4792415,9.2221276,Entire home/apt,106,2.98,2
717878873933617700,4188788,BUENOS AIRES - VENEZIA,45.48381,9.21833,Entire home/apt,220,3.08,3
717919684672772500,100636355,S. CRISTOFORO,45.44202,9.15748,Entire home/apt,140,3.57,3
717929232162245500,40397846,CITTA' STUDI,45.47162,9.22721,Entire home/apt,230,2.98,2
717945484165114e3,203576641,LODI - CORVETTO,45.4373078,9.217502800000002,Entire home/apt,90,3.66,3
717953807406647400,479811675,PARCO LAMBRO - CIMIANO,45.49682,9.23981,Entire home/apt,150,5.29,4
717958549751834e3,91323077,TICINESE,45.4533293,9.1801833,Private room,86,1.46,1
718068106666638e3,94522728,PADOVA,45.5003,9.23728,Entire home/apt,120,5.43,4
718088217529207e3,479910577,S. SIRO,45.4786,9.13339,Entire home/apt,600,4.74,4
718110592630601500,101125676,GIAMBELLINO,45.4455,9.12564,Entire home/apt,82,5.48,4
718133743957989600,83267143,RONCHETTO SUL NAVIGLIO,45.443282,9.1447558,Private room,120,4.27,3
718442379120236900,34113444,SELINUNTE,45.47025093778572,9.139793124521812,Entire home/apt,105,4.02,3
7184562529823e5,5012449,UMBRIA - MOLISE,45.45029,9.21803,Entire home/apt,140,2.64,2
718535404298065700,326257144,LORETO,45.49141764116147,9.211859107017515,Entire home/apt,93,3.46,3
718552547560113900,34206175,NAVIGLI,45.44782954658687,9.162264899322372,Entire home/apt,114,2.86,2
718553987054096600,186372183,VILLAPIZZONE,45.49246,9.14922,Private room,95,4.51,4
718600619557094400,149856437,COMASINA,45.52632952814868,9.163208529353142,Private room,65,7.24,5
718604077528244600,11272241,GARIBALDI REPUBBLICA,45.4837883,9.1840495,Private room,250,2.24,2
718609496445347500,6076305,PAGANO,45.48185,9.16369,Private room,241,2.88,2
718640094547366100,479997958,SARPI,45.48192,9.17766,Entire home/apt,276,2.22,2
718653357349641100,46528718,PORTA ROMANA,45.4461107,9.1995157,Private room,300,2.13,2
718660196866757400,480002228,BANDE NERE,45.46195,9.1387,Entire home/apt,140,4.06,3
718710015918166e3,480014555,S. CRISTOFORO,45.44227111942552,9.154560922597089,Entire home/apt,160,3.72,3
718753077122887300,71349584,XXII MARZO,45.4563,9.21263,Entire home/apt,300,1.93,2
718756708791161300,480025099,NAVIGLI,45.4443303,9.173843000000002,Entire home/apt,96,2.57,2
718764314385503900,119428647,MECENATE,45.4452,9.25441,Entire home/apt,102,5.42,4
718784383851534800,479981788,DUOMO,45.4602701308227,9.18192848406143,Entire home/apt,117,0.8,1
718788488462898300,351991968,MAGENTA - S. VITTORE,45.46876,9.1738,Private room,60,1.4,1
718800322805115500,6291997,SARPI,45.48259,9.18028,Entire home/apt,97,2.2,2
718860563219657300,76414444,VIGENTINA,45.4538223,9.1959969,Entire home/apt,182,1.23,1
718875823449892500,13535351,PADOVA,45.49589650689238,9.228128716349602,Entire home/apt,179,4.59,4
718895715413871600,3431534,GARIBALDI REPUBBLICA,45.480845599738245,9.192773393543591,Entire home/apt,110,1.86,2
719238806154677400,56317684,GIAMBELLINO,45.45381,9.15203,Entire home/apt,85,3.22,3
719263020210846700,471587768,DE ANGELI - MONTE ROSA,45.4694898,9.1521769,Entire home/apt,230,3.05,3
719275673959300700,35902861,VILLAPIZZONE,45.50119,9.15224,Entire home/apt,95,5.09,4
719276562367805700,480125073,STADERA,45.4354984,9.1728404,Entire home/apt,84,3.48,3
719277939442444e3,442462940,PORTA ROMANA,45.4518883,9.2044126,Entire home/apt,75,1.74,2
719281119813354e3,37318637,TICINESE,45.44788,9.1777,Entire home/apt,108,2.07,2
719298328484762600,238212756,BRERA,45.474946634879814,9.182187505066397,Entire home/apt,210,1.36,1
719353487539818200,15859035,NAVIGLI,45.44731,9.16613,Private room,70,2.68,2
719377364287194500,25809977,NAVIGLI,45.44734882044983,9.159964460434129,Shared room,33,3.04,3
719398488645225600,416989793,MACIACHINI - MAGGIOLINA,45.49312,9.20033,Entire home/apt,79,3.31,3
719398574698231600,480148978,BUENOS AIRES - VENEZIA,45.48042,9.21321,Private room,150,2.53,2
719419257324926200,26945317,MAGENTA - S. VITTORE,45.46523,9.17054,Private room,176,1.57,2
719423459209991700,480155067,XXII MARZO,45.45678,9.2111,Entire home/apt,222,1.8,2
719423779011845800,10011143,NIGUARDA - CA' GRANDA,45.5179,9.19391,Entire home/apt,112,5.99,4
719589951059398e3,238212756,BRERA,45.4748933,9.1824294,Private room,126,1.35,1
719602003813588200,146091699,BRERA,45.47308,9.18844,Entire home/apt,340,1,1
719638913281674500,6073727,TICINESE,45.45483,9.17704,Entire home/apt,121,1.48,1
719640515811665200,30724382,ROGOREDO,45.44368,9.24057,Private room,53,4.52,4
719935663962947e3,97601272,LODI - CORVETTO,45.44357,9.22273,Entire home/apt,100,3.4,3
719940437668101500,194996223,GRECO,45.50009,9.20791,Entire home/apt,76,4.22,3
719950539902504600,81939349,SCALO ROMANA,45.44096,9.21354,Entire home/apt,180,3.15,3
719968192870360400,144571626,TICINESE,45.45472,9.17727,Entire home/apt,380,1.48,1
719970689078555400,12701996,VILLAPIZZONE,45.49522414883226,9.152377005743176,Entire home/apt,80,4.56,4
719998397222708700,34101027,BANDE NERE,45.45368,9.13607,Private room,69,4.41,3
720015095730930400,162430498,TICINESE,45.45227,9.18535,Entire home/apt,260,1.39,1
720038881913631900,194046282,STADERA,45.43663,9.17833,Entire home/apt,82,3.21,3
720044029815734500,480274023,BANDE NERE,45.46038860379223,9.144660718739033,Entire home/apt,150,3.61,3
720045079202069600,5784661,BUENOS AIRES - VENEZIA,45.474826,9.2161441,Entire home/apt,120,2.32,2
720078829775709e3,21754562,NAVIGLI,45.45179359999999,9.1758474,Entire home/apt,99,1.8,2
720078889271867100,21754562,SARPI,45.48253,9.17842,Entire home/apt,79,2.25,2
720082797152492800,284217197,TICINESE,45.45606,9.18463,Entire home/apt,173,1.02,1
720084461276987900,47249351,AFFORI,45.50796,9.17102,Entire home/apt,135,5.11,4
720101600271599700,63518718,GHISOLFA,45.48961,9.16443,Entire home/apt,90,3.49,3
720102450372399500,4365080,TORTONA,45.4551476,9.1671939,Entire home/apt,102,2.08,2
720154211514383e3,15312154,ISOLA,45.48651084471544,9.187990932477309,Entire home/apt,168,2.49,2
720185111234595200,191583949,BUENOS AIRES - VENEZIA,45.477,9.20283,Entire home/apt,700,1.72,2
720215361444996900,459004454,BUENOS AIRES - VENEZIA,45.4846442772272,9.21381850074466,Entire home/apt,183,2.91,2
720239855772369900,19828348,TICINESE,45.45626,9.17418,Shared room,50,1.55,2
720275624888241400,32556398,DERGANO,45.50011,9.17998,Private room,80,4.08,3
720281341753904e3,480331132,CITTA' STUDI,45.4735,9.23411,Entire home/apt,90,3.55,3
720330098260723200,28642592,MACIACHINI - MAGGIOLINA,45.50195,9.19268,Entire home/apt,95,4.21,3
720370175954186800,417856948,WASHINGTON,45.461918668291865,9.152986720474772,Entire home/apt,95,2.94,2
720372102432289e3,188759934,SARPI,45.48391,9.16452,Entire home/apt,135,2.99,2
720372856690529200,8506693,BUENOS AIRES - VENEZIA,45.47934,9.21675,Private room,65,2.65,2
720376651768788400,8506693,BUENOS AIRES - VENEZIA,45.4797,9.21629,Private room,75,2.65,2
720636138742072400,10777263,SARPI,45.4875411,9.1630771,Entire home/apt,98,3.37,3
720663123519655400,247912254,BUENOS AIRES - VENEZIA,45.4847541,9.2158914,Entire home/apt,207,3.03,3
720684790382212100,245159536,BUENOS AIRES - VENEZIA,45.473316875361185,9.21098805963993,Entire home/apt,220,1.89,2
720736771290130800,9025189,NIGUARDA - CA' GRANDA,45.50724,9.19993,Entire home/apt,130,4.85,4
720789065652443900,56317684,TORTONA,45.45503,9.15382,Entire home/apt,88,3.04,3
720791274991853e3,480421695,BRERA,45.47148722813666,9.18474670674593,Entire home/apt,150,0.93,1
720815058879475600,161679195,SARPI,45.48185108799265,9.170003874739008,Entire home/apt,120,2.54,2
720820378026236e3,3854991,VILLAPIZZONE,45.497228549776075,9.142436161637306,Entire home/apt,107,5.26,4
720821683944985900,50140362,STADERA,45.43692657318876,9.18362291593856,Entire home/apt,76,3.08,3
720965965835277700,77642793,CORSICA,45.46003,9.22966,Private room,101,3.09,3
721010226969254100,166805368,PARCO BOSCO IN CITT,45.47833,9.10863,Entire home/apt,123,6.59,5
721040792624113e3,262355885,BRERA,45.48071,9.18419,Entire home/apt,91,1.91,2
72105805665022e4,708068,ISOLA,45.49155395265006,9.191011972725391,Entire home/apt,235,3.05,3
721089354563905400,479771265,RIPAMONTI,45.42565,9.20089,Entire home/apt,107,4.37,3
721373445567321300,43553750,BANDE NERE,45.45088,9.13755,Entire home/apt,76,4.4,3
721426832965040900,29590957,NAVIGLI,45.45543,9.17184,Entire home/apt,166,1.76,2
721435826301768200,9025189,NAVIGLI,45.45267,9.16976,Entire home/apt,150,2.07,2
721452288474772700,137240338,ISOLA,45.49032,9.18552,Private room,137,2.94,2
721467809841819500,401843367,GARIBALDI REPUBBLICA,45.48363,9.19632,Entire home/apt,128,2.21,2
721467998117941500,393811744,PORTA ROMANA,45.45283,9.20919,Entire home/apt,145,1.93,2
721502795959662600,479455256,NIGUARDA - CA' GRANDA,45.5181259,9.196537,Private room,113,6.02,5
721514896495427500,451470462,S. CRISTOFORO,45.44396,9.15837,Private room,59,3.37,3
721538331653173900,458194717,PADOVA,45.51014439865126,9.249424403040546,Entire home/apt,60,6.88,5
721574948492239100,480444448,LODI - CORVETTO,45.44142,9.21488,Private room,56,3.17,3
721580800917534100,27693585,BANDE NERE,45.4600725,9.1469236,Entire home/apt,158,3.44,3
721594055312835800,393811744,CORSICA,45.46062,9.23387,Entire home/apt,159,3.4,3
721605330019861600,230140176,BRERA,45.46863159999999,9.1865423,Entire home/apt,183,0.59,1
721611204553660500,27693585,PORTA ROMANA,45.4494939299358,9.2018947625656,Entire home/apt,150,1.86,2
721697107217841700,172057074,BRERA,45.47821,9.18656,Private room,100,1.59,2
721716337230542100,5553818,ISOLA,45.4951388,9.186651,Entire home/apt,149,3.46,3
721786653725342700,468863719,NAVIGLI,45.44691,9.16189,Private room,120,2.95,2
721803269874707200,480444448,LODI - CORVETTO,45.44547,9.21581,Entire home/apt,65,2.87,2
721830426247977900,281654855,TORTONA,45.45532,9.1674,Private room,210,2.06,2
722032022294695e3,30158535,BRERA,45.4696295,9.1882295,Entire home/apt,213,0.63,1
722104591962564900,116850494,VIALE MONZA,45.51585,9.21647,Entire home/apt,110,6.1,5
722125264935269200,2504885,LORETO,45.49393,9.22716,Entire home/apt,82,4.37,3
722207930080464e3,195025306,GIAMBELLINO,45.44453,9.13122,Entire home/apt,130,5.12,4
722340558477217e3,206644748,TICINESE,45.44676,9.18603,Entire home/apt,250,1.97,2
722422205577507700,480482040,LODI - CORVETTO,45.44336902159015,9.222112941664124,Entire home/apt,100,3.38,3
722432136130927e3,385942040,VIGENTINA,45.45658,9.19133,Entire home/apt,246,0.85,1
722437868117595500,26963802,GHISOLFA,45.488711631801706,9.165511205792429,Private room,87,3.36,3
722442858863184e3,118393776,BUENOS AIRES - VENEZIA,45.47404,9.21913,Entire home/apt,115,2.49,2
722456526327722500,191583949,BUENOS AIRES - VENEZIA,45.476,9.20476,Entire home/apt,700,1.72,2
722487869860892500,26724588,GRECO,45.50892,9.20879,Private room,74,5.18,4
722550780101880800,43980750,BRERA,45.47708,9.18537,Entire home/apt,172,1.49,1
722865677753446100,475598491,COMASINA,45.52525,9.164,Private room,74,7.11,5
72292700189199e4,7185368,S. SIRO,45.46985074866746,9.12695567941668,Entire home/apt,166,5.01,4
722933142781806300,120335619,TICINESE,45.44429791084919,9.181207291834868,Entire home/apt,186,2.33,2
